time,strategy,exchange,identifier,symbol,side,type,status,price,filled_quantity,multiplier,trade_cost,trade_slippage,time_in_force,asset.right,asset.strike,asset.multiplier,asset.expiration,asset.asset_type,price_source,event_kind,event_id,cash_event_type,cash_event_amount,cash_event_currency,cash_event_description,cash_event_direction,cash_event_reason,is_external_cash_flow,cash_event_raw_type,cash_event_raw_subtype,cash_event_broker_name,cash_event_broker_event_id
2025-08-22 09:30:00-04:00,StockPulse Momentum+Catalyst,,b47a5a7e39964cd78f5944911b314f93,AMZN,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-22 09:30:00-04:00,StockPulse Momentum+Catalyst,,93534c3b29ce4400b432e586acb9a967,TSLA,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-22 09:30:00-04:00,StockPulse Momentum+Catalyst,,9d63dd9ef5fd44edae0708abb8034a04,GOOGL,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-22 09:30:00-04:00,StockPulse Momentum+Catalyst,,634394246f61420e93c281b7151d6ccb,AAPL,sell,market,canceled,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-22 09:30:00-04:00,StockPulse Momentum+Catalyst,,93534c3b29ce4400b432e586acb9a967,TSLA,sell,market,canceled,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-22 09:30:00-04:00,StockPulse Momentum+Catalyst,,b47a5a7e39964cd78f5944911b314f93,AMZN,sell,market,canceled,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-22 09:30:00-04:00,StockPulse Momentum+Catalyst,,9d63dd9ef5fd44edae0708abb8034a04,GOOGL,sell,market,canceled,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-22 09:30:00-04:00,StockPulse Momentum+Catalyst,,8184f1af39234886a67c2647901165d5,AAPL,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-22 09:30:00-04:00,StockPulse Momentum+Catalyst,,ebcbf5b42c6a470c9523eeef5a7fb3e9,AMZN,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-22 09:30:00-04:00,StockPulse Momentum+Catalyst,,809c69b0efe2474e85f175503a1de6a6,TSLA,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-22 09:30:00-04:00,StockPulse Momentum+Catalyst,,e6a4cf34b5bc4ec5aeb82a4b38cd6b27,GOOGL,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-22 09:30:00-04:00,StockPulse Momentum+Catalyst,,8184f1af39234886a67c2647901165d5,AAPL,sell,market,fill,226.1699981689453,58.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-22 09:30:00-04:00,StockPulse Momentum+Catalyst,,ebcbf5b42c6a470c9523eeef5a7fb3e9,AMZN,sell,market,fill,222.7899932861328,59.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-22 09:30:00-04:00,StockPulse Momentum+Catalyst,,809c69b0efe2474e85f175503a1de6a6,TSLA,sell,market,fill,321.6600036621094,40.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-22 09:30:00-04:00,StockPulse Momentum+Catalyst,,e6a4cf34b5bc4ec5aeb82a4b38cd6b27,GOOGL,sell,market,fill,202.72999572753906,67.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-25 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_33,TSLA,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-25 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_34,GOOGL,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-25 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_35,AAPL,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-25 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_36,AMZN,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-25 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_33,TSLA,buy,market,fill,338.8999938964844,42.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-25 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_34,GOOGL,buy,market,fill,206.42999267578125,66.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-25 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_35,AAPL,buy,market,fill,226.47999572753906,59.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-08-25 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_36,AMZN,buy,market,fill,227.35000610351562,60.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-03 09:30:00-04:00,StockPulse Momentum+Catalyst,,5bc3b75760ee47e0823574f4dd8b949b,TSLA,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-03 09:30:00-04:00,StockPulse Momentum+Catalyst,,11422a8a3b254daaa09bfed416307a06,GOOGL,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-03 09:30:00-04:00,StockPulse Momentum+Catalyst,,9959aa48979e478993c798bbcde456aa,AAPL,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-03 09:30:00-04:00,StockPulse Momentum+Catalyst,,2e6cf9b5f95e4149be5f18ff158e8b59,AMZN,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-03 09:30:00-04:00,StockPulse Momentum+Catalyst,,5bc3b75760ee47e0823574f4dd8b949b,TSLA,sell,market,fill,335.20001220703125,42.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-03 09:30:00-04:00,StockPulse Momentum+Catalyst,,11422a8a3b254daaa09bfed416307a06,GOOGL,sell,market,fill,226.2100067138672,66.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-03 09:30:00-04:00,StockPulse Momentum+Catalyst,,9959aa48979e478993c798bbcde456aa,AAPL,sell,market,fill,237.2100067138672,59.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-03 09:30:00-04:00,StockPulse Momentum+Catalyst,,2e6cf9b5f95e4149be5f18ff158e8b59,AMZN,sell,market,fill,225.2100067138672,60.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-04 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_37,GOOGL,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-04 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_38,AAPL,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-04 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_39,TSLA,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-04 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_37,GOOGL,buy,market,fill,229.64999389648438,60.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-04 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_38,AAPL,buy,market,fill,238.4499969482422,57.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-04 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_39,TSLA,buy,market,fill,336.1499938964844,40.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-05 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_40,AMZN,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-05 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_40,AMZN,buy,market,fill,235.19000244140625,59.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-10 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_41,META,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-10 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_41,META,buy,market,fill,765.1300048828125,18.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-11 09:30:00-04:00,StockPulse Momentum+Catalyst,,87b01c734848448ea8bd06afa40b0867,GOOGL,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-11 09:30:00-04:00,StockPulse Momentum+Catalyst,,c718baa0ec21402da040cae6a966155a,AAPL,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-11 09:30:00-04:00,StockPulse Momentum+Catalyst,,5fc67d738d5f4abdaf3962ba33daf2d6,TSLA,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-11 09:30:00-04:00,StockPulse Momentum+Catalyst,,382bd8d66d73440a9a663aaee69ffe2b,AMZN,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-11 09:30:00-04:00,StockPulse Momentum+Catalyst,,c17a5d5b57344d2fb78fdec8e42c5f5f,META,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-11 09:30:00-04:00,StockPulse Momentum+Catalyst,,87b01c734848448ea8bd06afa40b0867,GOOGL,sell,market,fill,239.8800048828125,60.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-11 09:30:00-04:00,StockPulse Momentum+Catalyst,,c718baa0ec21402da040cae6a966155a,AAPL,sell,market,fill,226.8800048828125,57.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-11 09:30:00-04:00,StockPulse Momentum+Catalyst,,5fc67d738d5f4abdaf3962ba33daf2d6,TSLA,sell,market,fill,350.1700134277344,40.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-11 09:30:00-04:00,StockPulse Momentum+Catalyst,,382bd8d66d73440a9a663aaee69ffe2b,AMZN,sell,market,fill,231.49000549316406,59.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-11 09:30:00-04:00,StockPulse Momentum+Catalyst,,c17a5d5b57344d2fb78fdec8e42c5f5f,META,sell,market,fill,754.6500244140625,18.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-12 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_42,GOOGL,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-12 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_43,TSLA,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-12 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_44,AMZN,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-12 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_42,GOOGL,buy,market,fill,240.3699951171875,57.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-12 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_43,TSLA,buy,market,fill,370.94000244140625,39.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-12 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_44,AMZN,buy,market,fill,230.35000610351562,59.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-15 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_45,AAPL,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-15 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_46,META,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-15 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_47,NVDA,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-15 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_45,AAPL,buy,market,fill,237.0,59.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-15 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_46,META,buy,market,fill,757.469970703125,18.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-15 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_47,NVDA,buy,market,fill,175.6699981689453,76.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-16 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_48,MSFT,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-16 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_48,MSFT,buy,market,fill,516.8800048828125,26.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-18 09:30:00-04:00,StockPulse Momentum+Catalyst,,b7a7ece3f029495b8cb3dc723e4f597c,GOOGL,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-18 09:30:00-04:00,StockPulse Momentum+Catalyst,,e1702ea0ba304074b4b1c2d419815f0e,TSLA,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-18 09:30:00-04:00,StockPulse Momentum+Catalyst,,2233ac38155e49f2a3c41abbfeafea89,AMZN,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-18 09:30:00-04:00,StockPulse Momentum+Catalyst,,46a1a26c5b7945c6839b730683f16cad,AAPL,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-18 09:30:00-04:00,StockPulse Momentum+Catalyst,,4d5e2be724854af59a8bcfaa2044c88a,META,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-18 09:30:00-04:00,StockPulse Momentum+Catalyst,,b11f6ad6eead41c4863651ea4e7d16c8,NVDA,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-18 09:30:00-04:00,StockPulse Momentum+Catalyst,,062c7f92fce0411398ad2f79e60de911,MSFT,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-18 09:30:00-04:00,StockPulse Momentum+Catalyst,,b7a7ece3f029495b8cb3dc723e4f597c,GOOGL,sell,market,fill,251.67999267578125,57.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-18 09:30:00-04:00,StockPulse Momentum+Catalyst,,e1702ea0ba304074b4b1c2d419815f0e,TSLA,sell,market,fill,428.8699951171875,39.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-18 09:30:00-04:00,StockPulse Momentum+Catalyst,,2233ac38155e49f2a3c41abbfeafea89,AMZN,sell,market,fill,232.5,59.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-18 09:30:00-04:00,StockPulse Momentum+Catalyst,,46a1a26c5b7945c6839b730683f16cad,AAPL,sell,market,fill,239.97000122070312,59.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-18 09:30:00-04:00,StockPulse Momentum+Catalyst,,4d5e2be724854af59a8bcfaa2044c88a,META,sell,market,fill,780.75,18.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-18 09:30:00-04:00,StockPulse Momentum+Catalyst,,b11f6ad6eead41c4863651ea4e7d16c8,NVDA,sell,market,fill,173.97999572753906,76.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-18 09:30:00-04:00,StockPulse Momentum+Catalyst,,062c7f92fce0411398ad2f79e60de911,MSFT,sell,market,fill,511.489990234375,26.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-19 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_49,GOOGL,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-19 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_50,TSLA,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-19 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_51,META,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-19 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_52,AAPL,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-19 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_53,NVDA,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-19 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_49,GOOGL,buy,market,fill,253.25,56.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-19 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_50,TSLA,buy,market,fill,421.82000732421875,33.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-19 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_51,META,buy,market,fill,786.4199829101562,18.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-19 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_52,AAPL,buy,market,fill,241.22999572753906,59.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-19 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_53,NVDA,buy,market,fill,175.77000427246094,81.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-22 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_54,MSFT,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-22 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_55,AMZN,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-22 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_54,MSFT,buy,market,fill,515.5900268554688,27.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-22 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_55,AMZN,buy,market,fill,230.55999755859375,61.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-23 09:30:00-04:00,StockPulse Momentum+Catalyst,,aeb65597094144cfb219c41ab54b1a36,GOOGL,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-23 09:30:00-04:00,StockPulse Momentum+Catalyst,,42ab77c70d5c41e08b42c56a2d4a0423,TSLA,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-23 09:30:00-04:00,StockPulse Momentum+Catalyst,,3296b57e7b0048368e0acfa61f9980a3,META,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-23 09:30:00-04:00,StockPulse Momentum+Catalyst,,6b1b34c2db754638a7044c43a3530c97,AAPL,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-23 09:30:00-04:00,StockPulse Momentum+Catalyst,,dd626913a52a471f8239f477780422bc,NVDA,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-23 09:30:00-04:00,StockPulse Momentum+Catalyst,,633a98ec91bf49a189ac8ce2421fa7bc,MSFT,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-23 09:30:00-04:00,StockPulse Momentum+Catalyst,,2a7d26a66a7d4afe903c18747c08d30e,AMZN,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-23 09:30:00-04:00,StockPulse Momentum+Catalyst,,aeb65597094144cfb219c41ab54b1a36,GOOGL,sell,market,fill,253.0399932861328,56.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-23 09:30:00-04:00,StockPulse Momentum+Catalyst,,42ab77c70d5c41e08b42c56a2d4a0423,TSLA,sell,market,fill,439.8800048828125,33.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-23 09:30:00-04:00,StockPulse Momentum+Catalyst,,3296b57e7b0048368e0acfa61f9980a3,META,sell,market,fill,769.25,18.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-23 09:30:00-04:00,StockPulse Momentum+Catalyst,,6b1b34c2db754638a7044c43a3530c97,AAPL,sell,market,fill,255.8800048828125,59.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-23 09:30:00-04:00,StockPulse Momentum+Catalyst,,dd626913a52a471f8239f477780422bc,NVDA,sell,market,fill,181.97000122070312,81.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-23 09:30:00-04:00,StockPulse Momentum+Catalyst,,633a98ec91bf49a189ac8ce2421fa7bc,MSFT,sell,market,fill,513.7999877929688,27.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-23 09:30:00-04:00,StockPulse Momentum+Catalyst,,2a7d26a66a7d4afe903c18747c08d30e,AMZN,sell,market,fill,227.8300018310547,61.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-24 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_56,TSLA,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-24 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_57,AAPL,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-24 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_58,GOOGL,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-24 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_59,NVDA,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-24 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_60,AMD,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-24 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_56,TSLA,buy,market,fill,429.8299865722656,32.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-24 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_57,AAPL,buy,market,fill,255.22000122070312,56.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-24 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_58,GOOGL,buy,market,fill,251.66000366210938,56.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-24 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_59,NVDA,buy,market,fill,179.77000427246094,78.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-24 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_60,AMD,buy,market,fill,162.97999572753906,89.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-30 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_61,MSFT,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-09-30 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_61,MSFT,buy,market,fill,513.239990234375,28.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-10-10 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_62,AMZN,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-10-10 09:30:00-04:00,StockPulse Momentum+Catalyst,,bt_62,AMZN,buy,market,fill,226.2100067138672,66.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-10-13 09:30:00-04:00,StockPulse Momentum+Catalyst,,44cff47e6fea495a8c3e4683c4ec17a8,TSLA,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-10-13 09:30:00-04:00,StockPulse Momentum+Catalyst,,2ae3635c443c466eaa87ab80795d4fc7,AAPL,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-10-13 09:30:00-04:00,StockPulse Momentum+Catalyst,,62dad97ac02a4048aaefda89bb20197c,GOOGL,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-10-13 09:30:00-04:00,StockPulse Momentum+Catalyst,,2cf43b10568346e78da0b7f6d3e77a68,NVDA,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-10-13 09:30:00-04:00,StockPulse Momentum+Catalyst,,e44fb14b12f341cdbc09b8e3c2689bc5,AMD,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-10-13 09:30:00-04:00,StockPulse Momentum+Catalyst,,964c1b520c7b4b4ba0516cd22ac79559,MSFT,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-10-13 09:30:00-04:00,StockPulse Momentum+Catalyst,,190a311348bc436088f856a721da39b7,AMZN,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-10-13 09:30:00-04:00,StockPulse Momentum+Catalyst,,44cff47e6fea495a8c3e4683c4ec17a8,TSLA,sell,market,canceled,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-10-13 09:30:00-04:00,StockPulse Momentum+Catalyst,,62dad97ac02a4048aaefda89bb20197c,GOOGL,sell,market,canceled,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2025-10-13 09:30:00-04:00,StockPulse Momentum+Catalyst,,2ae3635c443c466eaa87ab80795d4fc7,AAPL,sell,market,canceled,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
